component_name,component_type,App Name,App Owner,File_name,Open Mode,Closed,Read,Write,Rewrite,Start,Release,Delete,Sort,Merge,Optional
PCCB8113,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8113,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8113,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8113,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-99-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8113,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8113,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",S-01-FILE,,No,No,No,No,No,No,No,Yes,No,No
PCCB8114,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8114,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8114,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8114,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8115,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8115,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8115,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8115,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-99-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8115,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8115,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",S-01-FILE,,No,No,No,No,No,No,No,Yes,No,No
PCCB8116,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8116,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8116,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8116,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8118,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8118,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8118,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8118,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-99-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8118,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8118,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",S-01-FILE,,No,No,No,No,No,No,No,Yes,No,No
PCCB8119,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8119,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8119,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8119,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-99-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8119,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8119,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",S-01-FILE,,No,No,No,No,No,No,No,Yes,No,No
PCCB8120,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8120,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8120,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8120,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-02-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8120,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-03-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8120,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-99-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8120,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8120,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",S-01-FILE,,No,No,No,No,No,No,No,Yes,No,No
PCCB8121,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8121,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8121,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8121,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8122,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8122,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8122,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8122,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-99-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8122,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8122,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-02-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8122,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",S-01-FILE,,No,No,No,No,No,No,No,Yes,No,No
PCCB8123,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8123,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8123,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8123,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-03-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8123,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-99-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8123,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8123,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",S-01-FILE,,No,No,No,No,No,No,No,Yes,No,No
PCCB8124,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8124,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8124,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8124,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-99-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8124,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8124,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",S-01-FILE,,No,No,No,No,No,No,No,Yes,No,No
PCCB8125,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8125,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8125,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8125,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-99-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8125,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8125,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",S-01-FILE,,No,No,No,No,No,No,No,Yes,No,No
PCCB8126,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,No,No,No,No,No,No,No,No,No,No
PCCB8126,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8126,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-ADVS-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8126,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-PROD-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8126,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8126,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-99-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8126,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8128,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8128,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8128,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8128,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-99-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8128,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8128,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",S-01-FILE,,No,No,No,No,No,No,No,Yes,No,No
PCCB8129,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8129,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8129,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8129,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8129,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",S-01-FILE,,No,No,No,No,No,No,No,Yes,No,No
PCCB8131,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8131,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8131,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8131,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-99-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8131,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8131,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",S-01-FILE,,No,No,No,No,No,No,No,Yes,No,No
PCCB8132,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8132,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8132,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8132,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8134,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8134,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8134,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8134,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8137,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8137,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8137,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8137,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8142,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8142,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8142,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",IO-01-FILE,I-O,Yes,No,No,No,No,No,Yes,No,No,No
PCCB8142,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8142,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-99-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8142,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8142,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",S-01-FILE,,No,No,No,No,No,No,No,Yes,No,No
PCCB8143,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8143,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8143,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",IO-01-FILE,I-O,Yes,No,No,No,No,No,Yes,No,No,No
PCCB8143,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8143,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-99-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8143,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8143,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",S-01-FILE,,No,No,No,No,No,No,No,Yes,No,No
PCCB8144,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8144,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8144,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8144,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-99-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8144,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8144,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",S-01-FILE,,No,No,No,No,No,No,No,Yes,No,No
PCCB8145,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8145,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8145,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8145,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-99-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8145,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8145,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",S-01-FILE,,No,No,No,No,No,No,No,Yes,No,No
PCCB8146,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8146,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8146,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",IO-01-FILE,OUTPUT/INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8146,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8146,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-99-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8146,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8146,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",S-01-FILE,,No,No,No,No,No,No,No,Yes,No,No
PCCB8147,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8147,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8147,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",IO-01-FILE,OUTPUT/INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8147,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8147,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-02-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8147,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-99-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8147,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8147,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",S-01-FILE,,No,No,No,No,No,No,No,Yes,No,No
PCCB8148,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8148,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8148,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8148,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-99-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8148,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8148,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",S-01-FILE,,No,No,No,No,No,No,No,Yes,No,No
PCCB8149,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8149,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8149,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8149,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-03-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8149,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-99-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8149,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8149,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",S-01-FILE,,No,No,No,No,No,No,No,Yes,No,No
PCCB8150,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8150,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8150,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8150,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-99-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8150,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8150,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",S-01-FILE,,No,No,No,No,No,No,No,Yes,No,No
PCCB8151,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8151,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8151,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8151,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-99-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8151,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8151,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",S-01-FILE,,No,No,No,No,No,No,No,Yes,No,No
PCCB8152,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8152,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8152,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8152,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-99-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
