calling_component_name,calling_component_type,app_name,app_owner,called_component_name,called_component_type,instance
UP00050,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",DDXI0000,ASM_COPYBOOK,Columbus
UP00050,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",MTMDPRMA,ASM_COPYBOOK,Columbus
UP00050,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",NDINOIN,ASM_COPYBOOK,Columbus
UP00050,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",NDOPTS,ASM_COPYBOOK,Columbus
UP00050,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",DDXI1030,ASM_COPYBOOK,Columbus
UP00050,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",DDRE0545,ASM_COPYBOOK,Columbus
UP00050,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",RV70SECT,ASM_COPYBOOK,Columbus
UP00050,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",CDINT,ASM_COPYBOOK,Columbus
UP00050,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",DDAI1000,ASM_COPYBOOK,Columbus
UP00050,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",DDUG0700,ASM_COPYBOOK,Columbus
UP00050,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",DDGP0700,ASM_COPYBOOK,Columbus
UP00060,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
UP00060,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UA00060,ASM_COPYBOOK,Columbus
UP00060,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",PPLDSCT,FILE,Columbus
UP00060,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",PCODSCT,FILE,Columbus
UP00060,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",NFFDSCT,FILE,Columbus
UP00060,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01044,ASSEMBLER,Columbus
UP00060,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",RCBDSECT,FILE,Columbus
UP00060,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",PNFEL,FILE,Columbus
UP00060,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDXNFF,ASM_COPYBOOK,Columbus
UP00065,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
UP00065,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UA00065,ASM_COPYBOOK,Columbus
UP00065,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",PVADSCT,FILE,Columbus
UP00065,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",PDSDSCT,FILE,Columbus
UP00065,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",ADDRSTAB,FILE,Columbus
UP00065,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",CMPNDRAT,FILE,Columbus
UP00065,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",PPLDSCT,FILE,Columbus
UP00065,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",PCTDSCT,FILE,Columbus
UP00065,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",DPA0380,COBOL,Columbus
UP00065,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",RDSDSECT,FILE,Columbus
UP00066,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
UP00066,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UA00066,ASM_COPYBOOK,Columbus
UP00066,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",CALCINFO,FILE,Columbus
UP00066,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",VPWRSTBL,FILE,Columbus
UP00066,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",VALUDSCT,FILE,Columbus
UP00066,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",VM,FILE,Columbus
UP00066,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",VUNIT,FILE,Columbus
UP00066,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",CALCSINF,ASM_COPYBOOK,Columbus
UP00070,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
UP00070,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UA00070,ASM_COPYBOOK,Columbus
UP00070,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDXPNTRS,FILE,Columbus
UP00070,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01044,ASSEMBLER,Columbus
UP00070,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",PPLDSECT,FILE,Columbus
UP00070,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",MOPDSCT,FILE,Columbus
UP00070,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",DPX1030,ASSEMBLER,Columbus
UP00070,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",BCVDSECT,FILE,Columbus
UP00070,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",PCTDSECT,FILE,Columbus
UP00070,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",DPX0010,ASSEMBLER,Columbus
UP00070,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",MGLTABEN,FILE,Columbus
UP00070,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",MDLTABEN,FILE,Columbus
UP00070,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",PDSDSECT,FILE,Columbus
UP00070,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",DDXI1030,ASM_COPYBOOK,Columbus
UP00070,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",DDXI0000,ASM_COPYBOOK,Columbus
UP00070,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",DDXT0010,ASM_COPYBOOK,Columbus
UP00070,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDXPNTRS,ASM_COPYBOOK,Columbus
UP00070,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",NDOPTS,ASM_COPYBOOK,Columbus
UP0009X,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
UP0009X,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",PPLDSCT,FILE,Columbus
UP0009X,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",PSBDSCT,FILE,Columbus
UP0009X,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",PCODSCT,FILE,Columbus
UP0009X,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",RCBDSECT,FILE,Columbus
UP0009X,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",SAVPHS,FILE,Columbus
UP0009X,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",PCTDSCT,FILE,Columbus
UP0009X,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP00100,ASSEMBLER,Columbus
UP0009X,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDMSG,ASM_COPYBOOK,Columbus
UP00100,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
UP00100,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",MSGDSECT,FILE,Columbus
UP00100,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",MSGTBL,FILE,Columbus
UP00100,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UPWRITE,ASSEMBLER,Columbus
UP00100,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDXUPPRT,ASM_COPYBOOK,Columbus
UP00100,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDMSG,ASM_COPYBOOK,Columbus
UP00111,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
UP00111,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TABLE,FILE,Columbus
UP00111,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",PCODSECT,FILE,Columbus
UP01001,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
UP01001,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UA01001,ASM_COPYBOOK,Columbus
UP01001,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",BKPFMRCD,FILE,Columbus
UP01001,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",BKPPRCDS,FILE,Columbus
UP01001,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01044,ASSEMBLER,Columbus
UP01001,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01024,ASSEMBLER,Columbus
UP01001,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDXBOOK,ASM_COPYBOOK,Columbus
UP01002,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
UP01002,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UA01002,ASM_COPYBOOK,Columbus
UP01002,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",BKPPRCDS,FILE,Columbus
UP01002,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",GPRPADSC,FILE,Columbus
UP01002,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",BKPDSEC,FILE,Columbus
UP01002,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01044,ASSEMBLER,Columbus
UP01002,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01024,ASSEMBLER,Columbus
UP01002,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDXBOOK,ASM_COPYBOOK,Columbus
UP01003,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
UP01003,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UA01003,ASM_COPYBOOK,Columbus
UP01003,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",COMDSEC,FILE,Columbus
UP01003,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",EIDENDSC,FILE,Columbus
UP01003,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",EIDEIDSC,FILE,Columbus
UP01003,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",EDDSEC,FILE,Columbus
UP01003,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",NDTRAC29,ASM_COPYBOOK,Columbus
UP01003,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",NDTRAC26,ASM_COPYBOOK,Columbus
UP01004,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
UP01004,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UA01004,ASM_COPYBOOK,Columbus
UP01004,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",COMDSEC,FILE,Columbus
UP01004,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",FDTSFDSC,FILE,Columbus
UP01004,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",FDTDSDSC,FILE,Columbus
UP01004,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",EDDSEC,FILE,Columbus
UP01004,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",FDTDSEC,FILE,Columbus
UP01004,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",NDTRAC29,ASM_COPYBOOK,Columbus
UP01004,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",NDTRAC26,ASM_COPYBOOK,Columbus
UP01004,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",NDTRAC27,ASM_COPYBOOK,Columbus
UP01005,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
UP01005,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UA01005,ASM_COPYBOOK,Columbus
UP01005,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",FDCVCDSC,FILE,Columbus
UP01005,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",FDCIDDSC,FILE,Columbus
UP01005,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",COMDSEC,FILE,Columbus
UP01005,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",NDTRAC29,ASM_COPYBOOK,Columbus
UP01007,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
UP01007,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UA01007,ASM_COPYBOOK,Columbus
UP01007,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",POSDSEC,FILE,Columbus
UP01007,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01008,ASSEMBLER,Columbus
UP01007,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01009,ASSEMBLER,Columbus
UP01007,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDXPOSIT,ASM_COPYBOOK,Columbus
UP01008,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
UP01008,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UA01008,ASM_COPYBOOK,Columbus
UP01008,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01024,ASSEMBLER,Columbus
UP01008,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",FXTXDSEC,FILE,Columbus
UP01008,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",CFDTDSEC,FILE,Columbus
UP01008,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",VARADSEC,FILE,Columbus
UP01008,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP00002,ASSEMBLER,Columbus
UP01008,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01044,ASSEMBLER,Columbus
UP01008,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDXFTEXT,ASM_COPYBOOK,Columbus
UP01008,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDCFDT,ASM_COPYBOOK,Columbus
UP01008,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UD00002,ASM_COPYBOOK,Columbus
UP01009,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
UP01009,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UA01009,ASM_COPYBOOK,Columbus
UP01009,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",POSDSEC,FILE,Columbus
UP01009,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",MVDDSECT,FILE,Columbus
UP01009,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",OPDDSEC,FILE,Columbus
UP01009,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",POSOPDS,FILE,Columbus
UP01009,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",VALTBDSC,FILE,Columbus
UP01009,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",POSARITH,FILE,Columbus
UP01009,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",CFDT,FILE,Columbus
UP01009,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP00003,ASSEMBLER,Columbus
UP01009,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01044,ASSEMBLER,Columbus
UP01009,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01024,ASSEMBLER,Columbus
UP01009,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01041,ASSEMBLER,Columbus
UP01009,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP00002,ASSEMBLER,Columbus
UP01009,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDCFDT,ASM_COPYBOOK,Columbus
UP01009,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDXPOSIT,ASM_COPYBOOK,Columbus
UP01009,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDXVALUE,ASM_COPYBOOK,Columbus
UP01009,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UD00002,ASM_COPYBOOK,Columbus
UP01009,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDXOPD,ASM_COPYBOOK,Columbus
UP01010,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
UP01010,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UA01010,ASM_COPYBOOK,Columbus
UP01011,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
UP01011,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UA01011,ASM_COPYBOOK,Columbus
UP01012,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
UP01012,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UA01012,ASM_COPYBOOK,Columbus
UP01012,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",MVDDSECT,FILE,Columbus
UP01012,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",BFMDSECT,FILE,Columbus
UP01012,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",BOOKDSCT,FILE,Columbus
UP01012,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01047,ASSEMBLER,Columbus
UP01012,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",FRMDSECT,FILE,Columbus
UP01012,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",DBFDSECT,FILE,Columbus
UP01012,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01030,ASSEMBLER,Columbus
UP01012,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01037,ASSEMBLER,Columbus
UP01012,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01001,ASSEMBLER,Columbus
UP01012,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01043,ASSEMBLER,Columbus
UP01012,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01007,ASSEMBLER,Columbus
UP01012,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01013,ASSEMBLER,Columbus
UP01012,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01015,ASSEMBLER,Columbus
UP01012,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01040,ASSEMBLER,Columbus
UP01012,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01002,ASSEMBLER,Columbus
UP01012,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01027,ASSEMBLER,Columbus
UP01012,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDCFDT,ASM_COPYBOOK,Columbus
UP01012,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDXBOOK,ASM_COPYBOOK,Columbus
UP01012,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UD00002,ASM_COPYBOOK,Columbus
UP01012,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDBUFFR,ASM_COPYBOOK,Columbus
UP01012,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDCRFR,ASM_COPYBOOK,Columbus
UP01012,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDXDBF,ASM_COPYBOOK,Columbus
UP01013,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
UP01013,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UA01013,ASM_COPYBOOK,Columbus
UP01013,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01014,ASSEMBLER,Columbus
UP01013,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UENDSECT,FILE,Columbus
UP01013,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01102,ASSEMBLER,Columbus
UP01013,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01044,ASSEMBLER,Columbus
UP01013,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDXUEXTB,ASM_COPYBOOK,Columbus
UP01014,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
UP01014,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UA01014,ASM_COPYBOOK,Columbus
UP01014,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",POSDSECT,FILE,Columbus
UP01014,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01024,ASSEMBLER,Columbus
UP01014,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDXPOSIT,ASM_COPYBOOK,Columbus
UP01015,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
UP01015,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UA01015,ASM_COPYBOOK,Columbus
UP01015,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",CFDDSEC,FILE,Columbus
UP01015,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",POSDSEC,FILE,Columbus
UP01015,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01036,ASSEMBLER,Columbus
UP01015,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01021,ASSEMBLER,Columbus
UP01015,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01016,ASSEMBLER,Columbus
UP01015,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01017,ASSEMBLER,Columbus
UP01015,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01022,ASSEMBLER,Columbus
UP01015,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01018,ASSEMBLER,Columbus
UP01015,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01023,ASSEMBLER,Columbus
UP01015,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01019,ASSEMBLER,Columbus
UP01015,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01020,ASSEMBLER,Columbus
UP01015,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDCFDT,ASM_COPYBOOK,Columbus
UP01015,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDXPOSIT,ASM_COPYBOOK,Columbus
UP01016,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
UP01016,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UA01016,ASM_COPYBOOK,Columbus
UP01016,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",CFDDSEC,FILE,Columbus
UP01016,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",MVDDSEC,FILE,Columbus
UP01016,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP00002,ASSEMBLER,Columbus
UP01016,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDCFDT,ASM_COPYBOOK,Columbus
UP01016,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UD00002,ASM_COPYBOOK,Columbus
UP01017,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
UP01017,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UA01017,ASM_COPYBOOK,Columbus
UP01017,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",CFDDSEC,FILE,Columbus
UP01017,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",POSDSEC,FILE,Columbus
UP01017,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDCFDT,ASM_COPYBOOK,Columbus
UP01017,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDXPOSIT,ASM_COPYBOOK,Columbus
UP01018,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
UP01018,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UA01018,ASM_COPYBOOK,Columbus
UP01018,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",CFDDSEC,FILE,Columbus
UP01018,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",EMSDSEC,FILE,Columbus
UP01018,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP00003,ASSEMBLER,Columbus
UP01018,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",MVDDSEC,FILE,Columbus
UP01018,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP00002,ASSEMBLER,Columbus
UP01018,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDCFDT,ASM_COPYBOOK,Columbus
UP01018,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDXEDITM,ASM_COPYBOOK,Columbus
UP01018,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UD00002,ASM_COPYBOOK,Columbus
UP01019,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
UP01019,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UA01019,ASM_COPYBOOK,Columbus
UP01019,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",CFDDSEC,FILE,Columbus
UP01019,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TRNDSEC,FILE,Columbus
UP01019,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",MVDDSEC,FILE,Columbus
UP01019,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TRNLNGTO,FILE,Columbus
UP01019,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP00002,ASSEMBLER,Columbus
UP01019,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDCFDT,ASM_COPYBOOK,Columbus
UP01019,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDXTRANS,ASM_COPYBOOK,Columbus
UP01019,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UD00002,ASM_COPYBOOK,Columbus
UP01020,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
UP01020,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UA01020,ASM_COPYBOOK,Columbus
UP01020,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",CFDDSEC,FILE,Columbus
UP01020,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP00001,ASSEMBLER,Columbus
UP01020,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UD00001,ASM_COPYBOOK,Columbus
UP01020,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDCFDT,ASM_COPYBOOK,Columbus
UP01021,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",TXCOPY,COPYBOOK,Columbus
UP01021,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UA01021,ASM_COPYBOOK,Columbus
UP01021,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",POSDSEC,FILE,Columbus
UP01021,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01044,ASSEMBLER,Columbus
UP01021,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UP01024,ASSEMBLER,Columbus
UP01021,ASSEMBLER,Life 70 - Underwriting,"Hutto, Amy",UDXPOSIT,ASM_COPYBOOK,Columbus
